timestep,question ,action_node_id, bubble_size, bubble_scale, image_name, question, option1, option2, structure, discourse
trial_161_16,Show me Full Body,1,0,2,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_161_17,Show me left hip,20,2,1,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_161_18,Show me neck,13,1,2,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_161_19,Show me Right Leg,7,1,2,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_161_20,Show me left elbow,15,0,2,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_161_21,Show me neck,13,0,2,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_161_22,Show me left elbow,15,2,2,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_161_23,Show me Right Arm,4,2,0,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_161_24,Show me Right Arm,4,2,2,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, alpha, elaboration
trial_161_25,Show me Left Leg,8,1,0,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_161_26,Show me left shoulder,14,0,1,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_161_27,Show me Left Leg,8,2,1,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_161_28,Show me Right Leg,7,1,0,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_161_29,Show me Right Arm,4,0,2,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_161_30,Show me Upper Body,2,0,0,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, bottomUp, sequence
trial_161_31,Show me neck,13,0,0,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_161_32,Show me neck,13,0,0,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, alpha, recurrence
trial_161_33,Show me right ankle,19,0,2,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_161_34,Show me rigth hip,17,1,0,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_161_35,Show me Right Leg,7,0,1,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, bottomUp, sequence
trial_161_36,Show me Torso,5,1,0,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
50,50,50,50,50,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, NA, NA
trial_162_1,Show me right knee,18,0,0,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_162_2,Show me left knee,21,0,0,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_162_3,Show me Right Leg,7,1,2,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_162_4,Show me left shoulder,14,0,0,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_162_5,Show me left knee,21,1,2,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_162_6,Show me Left Arm,6,1,0,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_162_7,Show me Full Body,1,1,1,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_162_8,Show me Left Leg,8,2,0,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_162_9,Show me Lower Body,3,1,0,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, bottomUp, sequence
trial_162_10,Show me Right Leg,7,1,1,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, topdown, sequence
trial_162_11,Show me Left Arm,6,2,1,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_162_12,Show me Full Body,1,2,0,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_162_13,Show me right elbow,10,2,1,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_162_14,Show me Left Leg,8,0,1,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_162_15,Show me right knee,18,0,1,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_162_16,Show me left shoulder,14,2,1,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
50,50,50,50,50,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, NA, NA
trial_163_1,Show me left hip,20,2,0,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_163_2,Show me Left Arm,6,2,0,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_163_3,Show me right knee,18,2,2,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_163_4,Show me right wrist,11,1,1,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_163_5,Show me Left Leg,8,0,1,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_163_6,Show me Full Body,1,0,2,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_163_7,Show me Left Arm,6,0,1,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_163_8,Show me Upper Body,2,0,0,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, bottomUp, sequence
trial_163_9,Show me right ankle,19,0,1,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_163_10,Show me left ankle,22,1,0,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_163_11,Show me left wrist,16,0,2,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_163_12,Show me left elbow,15,1,0,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_163_13,Show me left hip,20,2,0,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_163_14,Show me neck,13,0,2,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_163_15,Show me Left Arm,6,1,0,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_163_16,Show me right elbow,10,2,2,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_163_17,Show me left shoulder,14,1,0,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_163_18,Show me neck,13,1,0,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_163_19,Show me Full Body,1,0,2,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_163_20,Show me Right Arm,4,1,1,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_163_21,Show me neck,13,0,1,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_163_22,Show me Left Leg,8,1,0,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_163_23,Show me Torso,5,0,1,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_163_24,Show me Torso,5,0,1,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, alpha, recurrence
trial_163_25,Show me left ankle,22,1,0,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_163_26,Show me right wrist,11,1,0,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_163_27,Show me left elbow,15,1,2,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_163_28,Show me Left Arm,6,1,0,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, bottomUp, sequence
trial_163_29,Show me neck,13,2,1,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_163_30,Show me Right Arm,4,1,0,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
50,50,50,50,50,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, NA, NA
trial_164_1,Show me head,12,1,0,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_164_2,Show me neck,13,0,2,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_164_3,Show me right knee,18,1,0,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_164_4,Show me left hip,20,0,0,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_164_5,Show me right shoulder,9,0,1,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_164_6,Show me Full Body,1,2,1,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_164_7,Show me left wrist,16,2,0,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_164_8,Show me right wrist,11,2,0,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_164_9,Show me left knee,21,0,1,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_164_10,Show me right wrist,11,0,2,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_164_11,Show me right knee,18,1,0,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_164_12,Show me rigth hip,17,1,1,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_164_13,Show me Upper Body,2,2,2,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_164_14,Show me right elbow,10,0,1,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_164_15,Show me left knee,21,0,2,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_164_16,Show me Right Arm,4,2,2,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_164_17,Show me Upper Body,2,2,0,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, bottomUp, sequence
trial_164_18,Show me Lower Body,3,0,0,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_164_19,Show me Left Leg,8,2,2,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, topdown, sequence
trial_164_20,Show me Right Arm,4,1,0,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_164_21,Show me right knee,18,2,2,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_164_22,Show me Upper Body,2,0,0,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_164_23,Show me Upper Body,2,0,2,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, alpha, elaboration
trial_164_24,Show me left elbow,15,2,2,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_164_25,Show me Upper Body,2,2,2,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_164_26,Show me Left Arm,6,0,2,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, topdown, sequence
trial_164_27,Show me left knee,21,2,2,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
50,50,50,50,50,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, NA, NA
trial_165_1,Show me head,12,0,2,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_165_2,Show me neck,13,0,2,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_165_3,Show me right wrist,11,0,1,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_165_4,Show me right knee,18,0,0,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_165_5,Show me Full Body,1,1,2,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_165_6,Show me right ankle,19,2,2,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_165_7,Show me right knee,18,1,2,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_165_8,Show me Lower Body,3,2,0,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_165_9,Show me Left Leg,8,1,1,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, topdown, sequence
trial_165_10,Show me right elbow,10,1,0,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_165_11,Show me Lower Body,3,0,0,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_165_12,Show me left hip,20,2,1,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_165_13,Show me right elbow,10,0,1,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_165_14,Show me right shoulder,9,1,2,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_165_15,Show me Right Leg,7,0,2,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_165_16,Show me left wrist,16,0,2,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_165_17,Show me right wrist,11,0,1,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_165_18,Show me left wrist,16,0,1,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
